SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/12/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/13/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/14/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/15/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/16/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/17/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/18/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/19/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/20/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/21/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/22/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/23/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/24/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/25/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/27/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","373.006665","1.865036"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/28/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","147","0.735000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/22/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.011185","0.065854"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/23/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.033336","0.196272"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/24/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.033336","0.196272"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/25/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.033336","0.196272"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/26/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.033336","0.196272"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/27/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.033336","0.196272"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/28/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.033336","0.196272"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/29/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.033336","0.196272"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/30/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.033336","0.196272"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/1/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/2/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/3/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/4/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/5/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/6/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/7/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/8/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/9/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/10/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/11/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/12/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/13/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/14/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/15/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/16/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/17/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/18/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/19/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/20/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/21/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/22/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/23/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/24/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/25/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/27/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.032256","0.189912"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/28/2025","e7ee9909-19a9-49e9-855c-c5226617df19","Storage","Standard HDD Managed Disks","EU West","S10 LRS Disk","0.005376","0.031652"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/14/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0025","0.000135"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/16/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/17/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/18/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0019","0.000102"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/19/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/21/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/22/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0051","0.000275"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/23/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0012","0.000064"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/24/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0059","0.000318"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/26/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/27/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/28/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/29/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/1/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/2/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/3/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/4/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/6/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/7/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/8/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/9/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/11/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/12/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/13/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/14/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/16/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/17/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/18/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/19/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/21/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/22/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/23/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/24/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0006","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0089","0.000480"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/27/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0101","0.000544"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/28/2025","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.001","0.000054"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/14/2025","0f824807-2376-435c-95c9-f992b67a07b0","Key Vault","All","All","Operations","0.0004","0.000012"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/18/2025","0f824807-2376-435c-95c9-f992b67a07b0","Key Vault","All","All","Operations","0.0003","0.000009"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/22/2025","0f824807-2376-435c-95c9-f992b67a07b0","Key Vault","All","All","Operations","0.0013","0.000039"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/23/2025","0f824807-2376-435c-95c9-f992b67a07b0","Key Vault","All","All","Operations","0.0001","0.000003"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/24/2025","0f824807-2376-435c-95c9-f992b67a07b0","Key Vault","All","All","Operations","0.0031","0.000093"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","0f824807-2376-435c-95c9-f992b67a07b0","Key Vault","All","All","Operations","0.0039","0.000117"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/27/2025","0f824807-2376-435c-95c9-f992b67a07b0","Key Vault","All","All","Operations","0.0033","0.000099"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/28/2025","0f824807-2376-435c-95c9-f992b67a07b0","Key Vault","All","All","Operations","0.0003","0.000009"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/18/2025","be63f96a-ef4b-42c1-9365-f9fa0e7431d0","Storage","Files","All","List Operations","0.0021","0.000032"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/21/2025","be63f96a-ef4b-42c1-9365-f9fa0e7431d0","Storage","Files","All","List Operations","0.0008","0.000012"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/22/2025","be63f96a-ef4b-42c1-9365-f9fa0e7431d0","Storage","Files","All","List Operations","0.0016","0.000025"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/23/2025","be63f96a-ef4b-42c1-9365-f9fa0e7431d0","Storage","Files","All","List Operations","0.0005","0.000008"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/24/2025","be63f96a-ef4b-42c1-9365-f9fa0e7431d0","Storage","Files","All","List Operations","0.0178","0.000268"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","be63f96a-ef4b-42c1-9365-f9fa0e7431d0","Storage","Files","All","List Operations","0.0791","0.001186"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/27/2025","be63f96a-ef4b-42c1-9365-f9fa0e7431d0","Storage","Files","All","List Operations","0.0333","0.000501"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/28/2025","be63f96a-ef4b-42c1-9365-f9fa0e7431d0","Storage","Files","All","List Operations","0.0021","0.000032"
